,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
505,Roy Miller,TAM,25,DT,15,14,0,0,0,0,1,,,,,,,23,15,8,2,0,
506,Brandian Ross,OAK,23,rcb,14,1,,,,,,,,,,,,17,15,2,3,3,
507,Darryl Sharpton,HOU,24,mlb,7,5,1,-2,0,-2,1,0,0,1,0,0,,27,15,12,1,2,
508,Dan Skuta,CIN,26,,16,0,0,0,0,0,1,,,,,,,26,15,11,0,0,
509,Amari Spievey,DET,24,ss,5,2,,,,,,,,,,,,18,15,3,0,0,
510,C.J. Wilson,GNB,25,de,11,7,0,0,0,0,1,,,,,,2.5,24,15,9,3,4,
511,Tramaine Brock,SFO,24,,16,0,0,0,0,0,1,,,,,,,16,14,2,0,0,
512,Red Bryant,SEA,28,DE,16,16,0,0,0,0,4,,,,,,,24,14,10,1,0,
513,Rafael Bush,NOR,25,,16,0,1,40,0,40,1,1,0,2,1,0,,18,14,4,0,0,
514,Gary Gibson,TAM,30,dt,16,1,,,,,,0,0,1,0,0,,18,14,4,3,1,
515,Jerron McMillian,GNB,23,,16,0,1,0,0,0,5,0,0,1,3,0,,24,14,10,1,0,
516,William Middleton,JAX,26,rcb,10,3,0,0,0,0,1,,,,,,,18,14,4,0,0,
517,Kyle Moore,BUF,26,de,12,7,,,,,,,,,,,3.0,24,14,10,3,9,
518,Mistral Raymond,MIN,25,ss,10,3,0,0,0,0,1,,,,,,,16,14,2,0,0,
519,Eugene Sims,STL,26,de,13,2,1,5,0,5,2,,,,,,3.0,19,14,5,4,5,
520,Julian Stanford,JAX,22,lb,16,6,,,,,,0,0,1,0,0,,17,14,3,1,0,
521,Cam Thomas,SDG,26,dt,16,3,,,,,,,,,,,,21,14,7,1,1,
522,Martez Wilson,NOR,24,,16,0,0,0,0,0,2,1,0,1,0,0,3.0,19,14,5,1,5,
523,Bill Bentley,DET,23,rcb,4,3,,,,,,,,,,,,15,13,2,,,
524,Josh Brent,DAL,24,nt,12,5,0,0,0,0,1,1,0,0,0,0,1.5,22,13,9,,,
525,Andre Carter,OAK,33,,12,0,,,,,,1,0,0,0,0,2.5,19,13,6,5,7,
526,,,,,,,,,,,,,,,,,,,,,,,
527,Jared Crick,HOU,23,,15,0,0,0,0,0,2,,,,,,,22,13,9,0,1,
528,Travis Daniels,KAN,30,,15,0,0,0,0,0,1,,,,,,,16,13,3,0,0,
529,James Dockery,CAR,24,cb/lcb,7,2,0,0,0,0,1,,,,,,,17,13,4,0,0,
530,Sedrick Ellis,NOR,27,DT,16,16,0,0,0,0,1,,,,,,,36,13,23,3,5,
531,Cameron Heyward,PIT,23,,16,0,,,,,,,,,,,1.5,20,13,7,4,6,
532,Robert Johnson,TEN,25,fs/s/ss,12,3,1,2,0,2,1,,,,,,,19,13,6,3,0,
533,Derek Landri,PHI,29,rdt,16,7,0,0,0,0,3,,,,,,,18,13,5,5,2,
534,Jim Leonhard,DEN,30,fs,16,1,2,0,0,0,2,0,1,1,0,0,,18,13,5,1,0,
535,Arthur Moats,BUF,24,lb,14,4,,,,,,,,,,,,18,13,5,1,0,
536,Stephen Paea,CHI,24,NT,15,14,0,0,0,0,1,,,,,,2.5,24,13,11,4,6,
537,Nick Perry,GNB,22,lolb,6,5,0,0,0,0,1,,,,,,2.0,18,13,5,1,2,
538,James Sanders,ARI,29,,15,0,,,,,,0,0,1,93,1,,19,13,6,0,4,
539,Darryl Tapp,PHI,28,,13,0,,,,,,0,0,1,4,0,0.5,17,13,4,1,2,
540,Reggie Walker,ARI,26,,14,0,0,0,0,0,1,,,,,,,14,13,1,0,3,
541,Stephen Bowen,WAS,28,DE,16,16,0,0,0,0,3,,,,,,1.0,25,12,13,3,7,
542,Ron Brooks,BUF,24,lcb,9,2,0,0,0,0,4,,,,,,,13,12,1,0,0,
543,Tommie Campbell,TEN,25,,14,0,0,0,0,0,1,0,0,1,0,0,,13,12,1,0,0,
544,Alex Carrington,BUF,25,,16,0,0,0,0,0,3,1,0,0,0,0,2.0,19,12,7,6,3,
545,Terrence Cody,BAL,24,dt/nt,15,3,0,0,0,0,1,,,,,,,25,12,13,0,0,
546,Michael Coe,3TM,29,,11,1,0,0,0,0,2,0,0,1,0,0,,14,12,2,1,0,
547,Kenyon Coleman,DAL,33,dt,7,5,,,,,,1,0,0,0,0,,15,12,3,0,0,
548,Richard Crawford,WAS,22,,10,0,1,12,0,12,2,0,0,1,10,0,,17,12,5,0,1,
549,Mike Daniels,GNB,23,,14,0,0,0,0,0,1,0,0,2,43,1,2.0,12,12,0,4,2,
550,Rob Francois,GNB,27,,16,0,,,,,,,,,,,,13,12,1,0,0,
551,Robert Geathers,CIN,29,DE,16,16,,,,,,,,,,,3.0,30,12,18,3,5,
552,Lawrence Guy,IND,22,de/dt,9,2,,,,,,,,,,,1.0,18,12,6,2,2,
553,Geno Hayes,CHI,25,lb,15,3,0,0,0,0,2,,,,,,,14,12,2,1,0,
554,Ricky Jean-Francois,SFO,26,nt/rdt,16,3,,,,,,,,,,,2.0,22,12,10,4,2,
555,Chris Kelsay,BUF,33,de,9,4,,,,,,,,,,,2.0,14,12,2,4,2,1
556,Vaughn Martin,SDG,26,DE,12,12,,,,,,1,0,0,0,0,1.0,19,12,7,1,2,
557,,,,,,,,,,,,,,,,,,,,,,,
558,Shawne Merriman,BUF,28,de,10,1,0,0,0,0,1,,,,,,1.0,17,12,5,4,3,
559,Dezman Moses,GNB,23,lolb/rolb,16,6,0,0,0,0,2,1,0,0,0,0,4.0,24,12,12,2,6,
560,Barrett Ruud,2TM,29,,12,1,0,0,0,0,1,,,,,,1.0,16,12,4,1,1,
561,Richard Seymour,OAK,33,DT,8,8,0,0,0,0,2,0,0,1,0,0,3.0,15,12,3,4,4,
562,Scott Shanle,NOR,33,lb,7,6,0,0,0,0,1,,,,,,0.5,21,12,9,0,1,
563,Pat Sims,CIN,27,,8,0,1,3,0,3,1,,,,,,,17,12,5,2,0,
564,Eric Smith,NYJ,29,s,12,2,1,5,0,5,4,0,0,1,0,0,,16,12,4,1,2,
565,Malcolm Smith,SEA,23,lb,16,3,0,0,0,0,2,0,0,1,0,1,,22,12,10,2,0,
566,Phil Taylor,CLE,24,dt,8,7,,,,,,0,0,1,0,0,1.0,14,12,2,2,2,
567,Mitch Unrein,DEN,25,dt/nt,16,2,,,,,,0,0,1,0,0,,20,12,8,0,3,
568,Michael Adams,ARI,27,,15,0,0,0,0,0,4,0,0,2,0,0,,14,11,3,1,1,
569,Perrish Cox,SFO,25,,16,0,0,0,0,0,2,,,,,,,13,11,2,0,0,
570,Kenrick Ellis,NYJ,25,nt,12,2,,,,,,1,0,0,0,0,,18,11,7,0,0,
571,Dominique Franks,ATL,25,,16,0,0,0,0,0,2,,,,,,,14,11,3,0,1,
572,Danny Gorrer,TAM,26,cb,6,1,1,0,0,0,2,,,,,,,11,11,0,0,0,
573,Mario Haggan,STL,32,lb,11,2,,,,,,1,0,1,0,0,1.0,13,11,2,1,1,
574,Casey Hampton,PIT,35,NT,16,16,,,,,,,,,,,,26,11,15,4,1,
575,Lawrence Jackson,DET,27,,15,0,,,,,,1,0,0,0,0,2.5,20,11,9,6,5,
576,Jarvis Jenkins,WAS,24,DE,16,14,,,,,,,,,,,,25,11,14,2,3,
577,Peria Jerry,ATL,28,de/DT,14,9,,,,,,0,0,1,0,0,,14,11,3,1,4,
578,Rashad Johnson,ARI,26,fs/ss,15,3,2,87,1,53,2,0,0,1,-1,0,,13,11,2,0,0,
579,Taiwan Jones,OAK,24,,14,0,,,,,,0,1,2,-2,0,,12,11,1,1,0,
580,Kyle Love,NWE,26,DT/rdt,16,11,,,,,,,,,,,1.5,25,11,14,2,2,
581,Curtis Marsh,PHI,24,,15,0,0,0,0,0,1,,,,,,,12,11,1,0,0,
582,Taylor Mays,CIN,24,fs/ss,16,3,,,,,,0,0,1,0,0,,17,11,6,0,0,
583,Spencer Paysinger,NYG,24,lb,16,3,,,,,,1,0,1,0,0,,19,11,8,2,0,
584,Corey Peters,ATL,24,de/dt,10,8,0,0,0,0,1,1,0,0,0,0,,15,11,4,0,0,
585,Jordan Pugh,WAS,24,,13,0,0,0,0,0,1,,,,,,1.0,13,11,2,2,1,
586,Jerel Worthy,GNB,22,de,14,4,,,,,,1,0,0,0,0,2.5,14,11,3,4,4,
587,Phillip Adams,OAK,24,rcb,15,2,2,0,0,0,5,0,2,0,0,0,,12,10,2,1,0,
588,,,,,,,,,,,,,,,,,,,,,,,
589,Frank Alexander,CAR,23,de,16,3,0,0,0,0,3,0,0,2,0,0,2.5,18,10,8,2,8,
590,Mark Anderson,BUF,29,de,5,4,0,0,0,0,1,,,,,,1.0,12,10,2,2,2,
591,Christian Ballard,MIN,23,,16,0,,,,,,0,1,2,0,0,1.0,16,10,6,1,5,
592,Bront Bird,SDG,23,,5,0,1,0,0,0,3,,,,,,,13,10,3,0,0,
593,Da'Quan Bowers,TAM,22,,10,0,0,0,0,0,1,,,,,,3.0,13,10,3,6,7,
594,Zackary Bowman,CHI,28,,11,0,0,0,0,0,2,0,1,2,1,1,,11,10,1,1,0,
595,Brodrick Bunkley,NOR,29,DT,15,15,0,0,0,0,2,,,,,,2.5,23,10,13,2,3,
596,D.J. Campbell,CAR,23,ss,5,4,0,0,0,0,1,,,,,,,12,10,2,1,0,
597,Shaun Cody,HOU,29,NT,13,12,0,0,0,0,2,,,,,,,17,10,7,0,0,
598,Brandon Deaderick,NWE,25,dt,14,5,0,0,0,0,1,2,0,0,0,0,1.0,18,10,8,2,1,
599,Heath Farwell,SEA,31,,16,0,,,,,,,,,,,,20,10,10,0,0,
600,Dwight Freeney,IND,32,LB,14,14,0,0,0,0,1,1,0,0,0,0,5.0,12,10,2,7,12,
601,Scott Fujita,CLE,33,lb,4,3,,,,,,,,,,,1.0,14,10,4,0,1,
602,Richard Gordon,OAK,25,te,13,1,,,,,,0,0,1,0,0,,10,10,0,0,0,
603,Brandon Harris,HOU,22,,8,0,0,0,0,0,3,,,,,,,14,10,4,0,0,
604,Will Herring,NOR,29,lb,16,1,,,,,,1,0,0,0,0,,13,10,3,0,0,
605,Akiem Hicks,NOR,23,,14,0,0,0,0,0,1,1,0,0,0,0,,20,10,10,2,4,
606,Bruce Irvin,SEA,25,,16,0,,,,,,1,0,1,35,0,8.0,17,10,7,6,19,
607,Mike Jenkins,DAL,27,lcb/rcb,13,2,0,0,0,0,3,,,,,,,14,10,4,0,0,
608,Spencer Johnson,BUF,31,,14,0,0,0,0,0,2,1,0,0,0,0,2.0,19,10,9,2,1,
609,Colin Jones,CAR,25,,15,0,,,,,,,,,,,,14,10,4,0,0,
610,Casey Matthews,PHI,23,lb,16,1,,,,,,,,,,,,11,10,1,0,0,
611,Byron Maxwell,SEA,24,,9,0,0,0,0,0,2,1,0,1,11,0,,14,10,4,0,0,
612,Bryan McCann,MIA,25,,8,0,0,0,0,0,1,,,,,,1.0,10,10,0,1,1,
613,Jesse Nading,HOU,27,,16,0,,,,,,,,,,,,13,10,3,0,0,
614,Mike Peterson,ATL,36,lb,16,3,,,,,,,,,,,,14,10,4,2,4,
615,Jay Ratliff,DAL,31,nt,6,6,,,,,,,,,,,,16,10,6,1,5,
616,George Selvie,JAX,25,,9,0,,,,,,,,,,,1.0,15,10,5,2,3,
617,D.J. Williams,DEN,30,lb,7,1,0,0,0,0,1,,,,,,,14,10,4,2,0,
618,Anthony Allen,BAL,24,,16,0,,,,,,,,,,,,10,9,1,0,0,
619,,,,,,,,,,,,,,,,,,,,,,,
620,Stewart Bradley,ARI,29,,16,0,,,,,,,,,,,,11,9,2,0,1,
621,Andre Branch,JAX,23,de,13,3,0,0,0,0,1,1,0,1,0,0,1.0,11,9,2,0,3,
622,Omar Gaither,OAK,28,mlb,7,4,,,,,,,,,,,,14,9,5,2,0,
623,Cory Greenwood,KAN,27,,16,0,,,,,,1,0,1,0,0,,10,9,1,0,0,
624,Sammie Lee Hill,DET,26,dt,15,3,0,0,0,0,3,,,,,,,15,9,6,,,
625,Ramon Humber,NOR,25,,13,0,,,,,,,,,,,,11,9,2,0,0,
626,Nate Irving,DEN,24,,15,0,0,0,0,0,1,,,,,,,13,9,4,0,1,
627,Robert James,ATL,29,,16,0,,,,,,,,,,,,11,9,2,0,0,
628,Edgar Jones,KAN,28,,16,0,,,,,,0,0,2,11,1,,10,9,1,0,0,
629,Shiloh Keo,HOU,25,,16,0,1,1,0,1,1,,,,,,,14,9,5,0,0,
630,Elbert Mack,NOR,26,cb/lcb,7,2,1,73,1,73,6,,,,,,,14,9,5,0,0,
631,Bruce Miller,SFO,25,FB,16,13,,,,,,0,0,1,0,0,,11,9,2,0,0,
632,Marvin Mitchell,MIN,28,lb,11,1,,,,,,1,0,0,0,0,,10,9,1,0,0,
633,Amobi Okoye,CHI,25,,9,0,,,,,,1,0,0,0,0,1.0,12,9,3,2,3,
634,Ashlee Palmer,DET,26,lb,16,2,,,,,,,,,,,,10,9,1,2,0,
635,Kevin Rutland,JAX,24,db,13,1,,,,,,,,,,,,10,9,1,0,0,
636,Brad Smith,BUF,29,wr,15,2,,,,,,0,1,1,-15,0,,12,9,3,0,0,
637,Shaun Smith,KAN,31,,8,0,,,,,,,,,,,,11,9,2,1,0,
638,Isaiah Trufant,NYJ,30,db,9,1,0,0,0,0,2,,,,,,,10,9,1,2,1,
639,Josh Victorian,PIT,24,rcb,4,1,0,0,0,0,3,,,,,,,9,9,0,0,0,
640,Chris White,BUF,23,,15,0,,,,,,,,,,,,11,9,2,0,0,
641,Chris Wilson,WAS,30,,16,0,,,,,,,,,,,0.5,12,9,3,0,2,
642,Al Afalava,TEN,25,ss,12,2,1,0,0,0,1,,,,,,,15,8,7,0,0,
643,Robert Ayers,DEN,27,,15,0,,,,,,,,,,,2.0,16,8,8,5,7,
644,Jackie Battle,SDG,29,rb,16,5,,,,,,,,,,,,11,8,3,1,0,
645,Nick Bellore,NYJ,23,,16,0,,,,,,0,1,1,0,0,,10,8,2,0,0,
646,Roc Carmichael,HOU,24,,6,0,0,0,0,0,1,,,,,,,9,8,1,0,0,
647,Josh Cribbs*,CLE,29,wr,16,2,,,,,,0,6,2,-18,0,,9,8,1,0,0,
648,Vinny Curry,PHI,24,,6,0,,,,,,,,,,,,9,8,1,1,0,
649,L.J. Fort,CLE,22,lb,16,1,1,10,0,10,3,,,,,,1.0,13,8,5,1,2,
650,,,,,,,,,,,,,,,,,,,,,,,
651,Chris Gamble,CAR,29,lcb,4,4,0,0,0,0,2,,,,,,,15,8,7,0,0,
652,Kedric Golston,WAS,29,,16,0,,,,,,,,,,,,16,8,8,3,1,
653,David Jones,WAS,27,,5,0,,,,,,,,,,,,8,8,0,0,0,
654,Frank Kearse,CAR,24,dt/nt,8,4,,,,,,,,,,,1.0,13,8,5,1,1,
655,Mike Neal,GNB,25,de,11,1,,,,,,,,,,,4.5,11,8,3,6,6,
656,Montell Owens,JAX,28,fb/rb,13,4,,,,,,,,,,,,8,8,0,0,0,
657,Darrelle Revis,NYJ,27,cb,2,2,1,1,0,1,3,0,0,1,0,0,,11,8,3,0,0,
658,Courtney Roby,NOR,29,,13,0,,,,,,,,,,,,10,8,2,0,0,
659,Emmanuel Stephens,CLE,25,,8,0,,,,,,1,0,0,0,0,1.0,9,8,1,0,1,
660,Trevin Wade,CLE,23,,13,0,0,0,0,0,1,,,,,,,11,8,3,0,0,
661,Anthony Walters,CHI,24,fs,16,1,,,,,,0,0,1,0,0,,8,8,0,2,0,
662,Antwan Barnes,SDG,28,,11,0,,,,,,1,0,2,1,0,3.0,9,7,2,4,4,
663,Sergio Brown,IND,24,,16,0,0,0,0,0,1,,,,,,,11,7,4,0,0,
664,David Carter,ARI,25,de/dt/nt,16,4,0,0,0,0,1,,,,,,,12,7,5,1,0,
665,Sean Considine,BAL,30,,16,0,,,,,,,,,,,,9,7,2,0,0,
666,Zach Diles,TEN,27,mlb,6,1,,,,,,,,,,,,11,7,4,0,0,
667,Ron Edwards,CAR,33,NT,11,11,,,,,,,,,,,1.0,14,7,7,1,1,
668,Antonio Garay,SDG,33,,8,0,,,,,,,,,,,1.0,16,7,9,1,3,
669,Justin Hickman,IND,27,,12,0,,,,,,,,,,,,12,7,5,2,1,
670,Phillip Hunt,PHI,26,,13,0,,,,,,,,,,,1.0,7,7,0,1,1,
671,Chris Johnson,BAL,33,cb,5,1,,,,,,1,0,0,0,0,,7,7,0,0,0,
672,Jeron Johnson,SEA,24,,16,0,,,,,,1,0,0,0,0,2.0,12,7,5,2,6,
673,Jason Jones,SEA,26,,12,0,0,0,0,0,4,0,0,1,3,0,3.0,10,7,3,2,5,
674,Emmanuel Lamur,CIN,23,,9,0,0,0,0,0,1,,,,,,,11,7,4,1,0,
675,Ricardo Mathews,IND,25,de/dt,16,5,0,0,0,0,1,,,,,,,13,7,6,0,1,
676,Joe Mays,DEN,27,mlb,6,4,,,,,,,,,,,0.5,19,7,12,0,1,
677,Shea McClellin,CHI,23,,14,0,,,,,,,,,,,2.5,14,7,7,3,6,
678,Drake Nevis,IND,23,dt,9,3,,,,,,,,,,,1.0,16,7,9,2,2,
679,Kassim Osgood,DET,32,,16,0,,,,,,0,0,1,0,0,,7,7,0,0,0,
680,Charlie Peprah,DAL,29,ss,5,1,1,27,0,27,2,,,,,,,11,7,4,0,0,
681,,,,,,,,,,,,,,,,,,,,,,,
682,Brady Poppinga,DAL,33,lb,4,1,0,0,0,0,1,,,,,,,12,7,5,0,0,
683,Michael Robinson,SEA,29,fb/wr,16,6,,,,,,1,0,0,0,0,,10,7,3,0,0,
684,Jordan Senn,CAR,28,,16,0,,,,,,,,,,,,9,7,2,0,0,
685,Derrick Shelby,MIA,23,,16,0,,,,,,,,,,,,8,7,1,0,3,
686,Marcus Sherels,MIN,25,,16,0,0,0,0,0,1,0,1,1,0,0,,9,7,2,0,0,
687,Anthony Sherman,ARI,24,fb,13,4,,,,,,1,0,1,11,0,,8,7,1,0,0,
688,Alphonso Smith,DET,27,,4,0,0,0,0,0,2,,,,,,,8,7,1,0,0,
689,Jason Snelling,ATL,29,fb,16,2,,,,,,0,1,0,0,0,,7,7,0,0,0,
690,Marcus Spears,DAL,29,dt,15,6,0,0,0,0,1,,,,,,1.0,25,7,18,2,1,
691,Martin Tevaseu,IND,25,nt,13,2,,,,,,,,,,,,12,7,5,3,4,
692,Tracy White,NWE,31,lb,11,1,,,,,,,,,,,,11,7,4,0,1,
693,Matt Willis,DEN,28,,15,0,,,,,,,,,,,,7,7,0,0,0,
694,Willie Young,DET,27,,16,0,0,0,0,0,1,,,,,,,11,7,4,1,4,
695,Patrick Bailey,TEN,27,,12,0,,,,,,,,,,,,8,6,2,0,0,
696,Nate Collins,CHI,25,,9,0,0,0,0,0,1,,,,,,,11,6,5,1,1,
697,Blake Costanzo,CHI,28,lb,14,1,,,,,,,,,,,,9,6,3,0,0,
698,Shaun Draughn,KAN,25,,16,0,,,,,,1,2,1,0,0,,6,6,0,0,0,
699,Nick Eason,ARI,32,dt,16,1,,,,,,,,,,,1.0,9,6,3,1,4,
700,Ray Edwards,ATL,27,de,9,4,,,,,,0,0,2,26,0,,9,6,3,2,2,
701,Justin Francis,NWE,23,,10,0,,,,,,,,,,,3.0,9,6,3,4,7,
702,Anthony Gaitor,TAM,24,cb/rcb,4,2,0,0,0,0,4,,,,,,,7,6,1,0,0,
703,Brent Grimes,ATL,29,cb,1,1,,,,,,,,,,,,6,6,0,0,0,
704,Stanley Havili,PHI,25,fb,15,2,,,,,,,,,,,,7,6,1,0,0,
705,Vonnie Holliday,ARI,37,de,16,1,,,,,,0,0,1,0,0,,14,6,8,1,2,
706,Ishmaa'ily Kitchen,CLE,24,,15,0,,,,,,,,,,,,17,6,11,1,1,
707,Jeremy Lane,SEA,22,rcb,13,3,,,,,,,,,,,,11,6,5,1,1,
708,Ruvell Martin,BUF,30,,14,0,,,,,,,,,,,,7,6,1,0,0,
709,Cliff Matthews,ATL,23,,10,0,,,,,,,,,,,,6,6,0,0,0,
710,Turk McBride,NOR,27,,7,0,0,0,0,0,1,,,,,,,6,6,0,0,5,
711,Tony McDaniel,MIA,27,,11,0,0,0,0,0,1,0,0,1,0,0,0.5,11,6,5,0,2,
712,,,,,,,,,,,,,,,,,,,,,,,
713,Terrence McGee,BUF,32,,7,0,0,0,0,0,2,,,,,,,8,6,2,0,0,
714,Marlon Moore,MIA,25,wr,14,2,,,,,,,,,,,,7,6,1,0,0,
715,Mike Morgan,SEA,24,lb,16,1,,,,,,,,,,,,12,6,6,1,0,
716,Niles Paul,WAS,23,fb/te,16,4,,,,,,0,1,0,0,0,,9,6,3,0,0,
717,Kheeston Randall,MIA,23,,12,0,,,,,,,,,,,,8,6,2,0,0,
718,Mike Rivera,2TM,26,,11,1,,,,,,,,,,,,9,6,3,0,0,
719,David Sims,PHI,26,ss,15,1,0,0,0,0,1,,,,,,,8,6,2,1,0,
720,Darian Stewart,STL,24,,12,0,,,,,,,,,,,,6,6,0,0,0,
721,Ryan Taylor,GNB,25,te,16,1,,,,,,,,,,,,8,6,2,0,0,
722,Dave Tollefson,OAK,30,,15,0,,,,,,,,,,,0.5,8,6,2,3,2,
723,Reggie Wayne*,IND,34,WR,16,15,,,,,,0,1,1,0,0,,6,6,0,0,0,
724,Jarius Wynn,TEN,26,,7,0,0,0,0,0,1,,,,,,2.0,6,6,0,4,2,
725,Marvin Austin,NYG,23,,8,0,,,,,,,,,,,,8,5,3,0,0,
726,Christo Bilukidi,OAK,23,,13,0,0,0,0,0,1,,,,,,,8,5,3,1,0,
727,Ras-I Dowling,NWE,24,,7,0,0,0,0,0,1,,,,,,,7,5,2,1,0,
728,Larry English,SDG,26,,14,0,,,,,,0,0,1,0,0,1.5,11,5,6,1,2,
729,Jonathan Freeny,MIA,23,,16,0,,,,,,,,,,,,7,5,2,0,0,
730,Sione Fua,CAR,24,nt,13,1,,,,,,1,0,0,0,0,,13,5,8,0,0,
731,Robert Golden,PIT,22,,15,0,,,,,,,,,,,,5,5,0,2,2,
732,Andrew Hawkins,CIN,26,wr,14,2,,,,,,0,1,0,0,0,,5,5,0,0,0,
733,Kellen Heard,2TM,27,,11,0,,,,,,,,,,,,6,5,1,3,1,
734,Doug Hogue,2TM,23,,14,0,,,,,,,,,,,,6,5,1,0,0,
735,LeQuan Lewis,2TM,23,,8,0,1,0,0,0,2,,,,,,,6,5,1,0,0,
736,Stefan Logan,DET,31,,16,0,,,,,,0,6,3,0,0,,5,5,0,1,0,
737,Chris Maragos,SEA,25,,16,0,,,,,,,,,,,,11,5,6,1,1,
738,Andre Neblett,CAR,24,dt/nt,11,2,,,,,,,,,,,0.5,7,5,2,0,2,
739,Brian Orakpo,WAS,26,rolb,2,2,0,0,0,0,3,1,0,0,0,0,1.0,5,5,0,0,1,
740,Jerrell Powe,KAN,25,,9,0,,,,,,,,,,,,6,5,1,1,0,
741,Bilal Powell,NYJ,24,rb,14,2,,,,,,0,0,1,0,0,,5,5,0,0,0,
742,Dante Rosario,SDG,28,te,13,2,,,,,,0,1,1,0,0,,5,5,0,0,0,
743,,,,,,,,,,,,,,,,,,,,,,,
744,Tyler Sash,NYG,24,,7,0,,,,,,,,,,,,8,5,3,0,0,
745,Trevor Scott,NWE,28,de,14,2,,,,,,1,0,0,0,0,3.0,11,5,6,2,5,
746,Greg Scruggs,SEA,22,,11,0,0,0,0,0,1,,,,,,2.0,6,5,1,1,6,
747,D'Anthony Smith,JAX,24,lb,8,0,,,,,,,,,,,,9,5,4,0,1,
748,Daryl Smith,JAX,30,,2,2,,,,,,,,,,,,6,5,1,0,1,
749,Craig Steltz,CHI,26,,13,0,,,,,,1,0,0,0,0,,6,5,1,0,0,
750,Devon Still,CIN,23,,8,0,,,,,,1,0,0,0,0,0.5,14,5,9,1,1,
751,Ronald Talley,ARI,26,de,3,1,0,0,0,0,1,,,,,,1.0,8,5,3,1,1,
752,Adrian Tracy,NYG,25,,16,0,,,,,,1,0,0,0,0,1.0,7,5,2,1,1,
753,Justin Tryon,NYG,28,,16,0,,,,,,0,0,1,0,0,,6,5,1,0,0,
754,Delanie Walker,SFO,28,te,16,4,,,,,,0,1,0,0,0,,6,5,1,0,0,
755,Eric Weems,CHI,27,wr,16,1,,,,,,0,1,3,1,0,,8,5,3,0,0,
756,Corey Williams,DET,32,dt,7,5,,,,,,1,0,0,0,0,2.0,9,5,4,3,5,
757,Frank Zombo,GNB,25,,7,0,,,,,,,,,,,,8,5,3,0,0,
758,Mario Addison,3TM,25,,12,1,,,,,,1,0,0,0,0,1.0,4,4,0,0,1,
759,Miles Austin,DAL,28,WR,16,15,,,,,,0,1,0,0,0,,4,4,0,0,0,
760,Baron Batch,PIT,25,,12,0,,,,,,,,,,,,4,4,0,0,0,
761,Robert Blanton,MIN,23,,13,0,,,,,,,,,,,,5,4,1,0,0,
762,Omar Bolden,DEN,24,,16,0,0,0,0,0,1,0,1,0,0,0,,4,4,0,0,0,
763,Nate Chandler,CAR,23,,10,0,0,0,0,0,1,0,0,1,0,0,,6,4,2,0,2,
764,Scott Chandler,BUF,27,TE,15,13,,,,,,0,2,1,0,0,,4,4,0,0,0,
765,Chimdi Chekwa,OAK,24,,3,0,,,,,,1,0,0,0,0,,4,4,0,0,0,
766,Terrance Copper,KAN,30,,15,0,,,,,,1,0,0,0,0,,5,4,1,0,0,
767,Owen Daniels*,HOU,30,TE,15,14,,,,,,,,,,,,4,4,0,0,0,
768,Antonio Dixon,2TM,27,,3,0,,,,,,,,,,,,6,4,2,0,0,
769,Glenn Dorsey,KAN,27,de,4,4,,,,,,,,,,,,7,4,3,1,0,
770,Brandon Hughes,PHI,26,,16,0,0,0,0,0,2,0,0,1,0,0,,5,4,1,0,0,
771,Brandon Johnson,PIT,29,,14,0,,,,,,,,,,,,10,4,6,0,0,
772,Karl Klug,TEN,24,dt,16,1,0,0,0,0,1,,,,,,3.5,7,4,3,3,6,
773,Markus Kuhn,NYG,26,rdt,10,1,0,0,0,0,4,,,,,,,8,4,4,0,0,
774,,,,,,,,,,,,,,,,,,,,,,,
775,Greg Little,CLE,23,WR,16,16,,,,,,,,,,,,4,4,0,0,0,
776,Brandon Marshall*+,CHI,28,WR,16,16,,,,,,0,2,1,0,0,,4,4,0,0,0,
777,Derrick Martin,NWE,27,,5,0,,,,,,,,,,,1.0,5,4,1,1,1,
778,Steve McLendon,PIT,26,,16,0,,,,,,1,0,0,0,0,2.0,7,4,3,2,3,
779,Troy Nolan,3TM,26,,8,1,,,,,,,,,,,,5,4,1,0,0,
780,Jacques Reeves,KAN,30,lcb,2,1,,,,,,,,,,,,4,4,0,0,0,
781,Brian Rolle,PHI,24,,4,0,,,,,,,,,,,,4,4,0,0,0,
782,Neiko Thorpe,KAN,22,,9,0,,,,,,,,,,,,4,4,0,0,0,
783,Anthony Toribio,KAN,27,,11,0,,,,,,,,,,,,5,4,1,0,0,
784,Raymond Ventrone,CLE,30,,12,0,,,,,,,,,,,,6,4,2,0,0,
785,Armando Allen,CHI,23,,15,0,,,,,,,,,,,,5,3,2,0,0,
786,Jason Allen,CIN,29,,4,0,,,,,,,,,,,,3,3,0,0,0,
787,Matt Asiata,MIN,25,,16,0,,,,,,,,,,,,4,3,1,0,0,
788,David Ausberry,OAK,25,,16,0,,,,,,0,0,1,0,0,,6,3,3,1,0,
789,Jason Avant,PHI,29,wr,14,6,,,,,,0,1,0,0,0,,3,3,0,0,0,
790,Johnson Bademosi,CLE,22,,16,0,0,0,0,0,1,,,,,,,3,3,0,0,0,
791,Allen Bailey,KAN,23,de,10,1,,,,,,0,0,1,1,0,,5,3,2,0,0,
