,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
503,Tyrunn Walker,DET,26,DT,15,8,,,,,,0,0,1,0,0,,26,15,11,4,2,
504,Jonathan Babineaux,ATL,35,dt,16,6,0,0,0,0,1,,,,,,,22,14,8,3,1,
505,Nat Berhe,NYG,25,fs,7,2,0,0,0,0,1,1,0,0,0,0,,18,14,4,0,0,
506,Michael Brockers,LAR,26,dt/RDT,14,14,0,0,0,0,2,,,,,,,19,14,5,1,5,
507,Max Bullough,HOU,24,mlb,16,3,,,,,,,,,,,,19,14,5,2,0,
508,Antonio Cromartie,IND,32,lcb/rcb,4,4,0,0,0,0,2,,,,,,,14,14,0,0,0,
509,Lawrence Guy,BAL,26,DE,16,10,,,,,,1,0,1,0,0,1.0,28,14,14,5,9,
510,Charles Johnson,CAR,30,DE,13,13,0,0,0,0,2,3,0,0,0,0,4.0,26,14,12,2,14,
511,Star Lotulelei,CAR,27,LDT,16,16,0,0,0,0,1,1,0,0,0,0,4.0,26,14,12,5,6,
512,Stacy McGee,OAK,26,de/dt/nt,9,9,,,,,,2,0,0,0,0,2.5,17,14,3,3,3,
513,Rakeem Nunez-Roches,KAN,23,de,11,5,,,,,,,,,,,1.0,23,14,9,5,3,
514,Eddie Pleasant,HOU,28,,14,0,0,0,0,0,5,,,,,,,17,14,3,1,1,
515,Brooks Reed,ATL,29,de,15,7,0,0,0,0,1,1,0,0,0,0,2.0,21,14,7,2,7,
516,Julian Stanford,NYJ,26,lb,9,3,,,,,,,,,,,,19,14,5,1,0,
517,Steven Terrell,SEA,26,fs,16,5,0,0,0,0,1,0,0,1,0,0,,23,14,9,0,0,
518,Khyri Thornton,DET,27,dt,13,6,,,,,,,,,,,1.0,19,14,5,2,2,
519,John Timu,CHI,24,lb,11,4,0,0,0,0,1,,,,,,,17,14,3,4,0,
520,Greg Toler,WAS,31,cb/db,16,2,0,0,0,0,2,0,0,1,0,0,,16,14,2,0,0,
521,Courtney Upshaw,ATL,27,dt,13,5,0,0,0,0,1,1,0,1,0,0,1.0,23,14,9,1,4,
522,Cornelius Washington,CHI,27,de,15,2,0,0,0,0,1,,,,,,2.0,20,14,6,2,4,
523,Al Woods,TEN,29,nt,12,7,,,,,,,,,,,,18,14,4,2,0,
524,Kenny Clark,GNB,21,de/nt,16,2,0,0,0,0,2,0,0,2,2,0,,21,13,8,1,4,
525,Jack Crawford,DAL,28,DE,16,11,,,,,,,,,,,3.5,25,13,12,3,6,
526,,,,,,,,,,,,,,,,,,,,,,,
527,Jeff Heath,DAL,25,,16,0,1,19,0,19,2,,,,,,,17,13,4,0,0,
528,Davon House,JAX,27,lcb,16,4,,,,,,,,,,,,16,13,3,0,0,
529,Karl Klug,TEN,28,de/dt,14,3,0,0,0,0,1,,,,,,1.5,26,13,13,2,5,
530,Pernell McPhee,CHI,28,,9,0,,,,,,1,0,0,0,0,4.0,16,13,3,5,9,
531,Jordan Phillips,MIA,24,de/DT,16,11,1,17,0,17,3,,,,,,0.5,23,13,10,5,3,
532,Chris Prosinski,CHI,29,s,16,1,0,0,0,0,1,,,,,,,18,13,5,1,0,
533,Jarran Reed,SEA,24,dt/rdt,15,6,0,0,0,0,3,,,,,,1.5,34,13,21,1,4,
534,LaRoy Reynolds,ATL,26,lb,16,3,,,,,,0,0,1,0,0,,23,13,10,0,1,
535,Martrell Spaight,WAS,23,mlb,14,1,1,8,0,8,1,,,,,,,18,13,5,0,0,
536,Aaron Williams,BUF,26,s,7,5,0,0,0,0,5,0,0,1,53,1,,20,13,7,1,0,
537,Stephone Anthony,NOR,24,lb/mlb,10,3,,,,,,,,,,,,15,12,3,3,0,
538,Akeem Ayers,IND,27,,16,0,1,25,0,25,2,,,,,,2.0,18,12,6,1,5,
539,Trent Cole,IND,34,lb,7,4,0,0,0,0,1,,,,,,2.0,17,12,5,3,4,
540,Eddie Goldman,CHI,22,nt,6,5,0,0,0,0,1,,,,,,2.5,18,12,6,2,4,
541,Erin Henderson,NYJ,30,lb,5,4,,,,,,,,,,,,19,12,7,1,1,
542,Tracy Howard,CLE,22,fs,15,3,0,0,0,0,1,,,,,,,16,12,4,0,0,
543,Demontre Hurst,CHI,25,cb,10,1,1,0,0,0,2,,,,,,1.0,12,12,0,1,1,
544,David Irving,DAL,23,de/dt,15,2,0,0,0,0,5,4,0,1,0,0,4.0,17,12,5,5,15,
545,Jarvis Jenkins,2TM,28,,16,1,,,,,,,,,,,,14,12,2,0,1,
546,Matt Judon,BAL,24,,14,0,0,0,0,0,2,0,0,1,3,0,4.0,27,12,15,4,10,
547,Aaron Lynch,SFO,23,lb/rolb,7,3,,,,,,,,,,,1.5,13,12,1,5,6,
548,Cassius Marsh,SEA,24,lb,16,1,,,,,,1,0,1,0,0,3.0,18,12,6,5,5,
549,Will Parks,DEN,22,,16,0,1,1,0,1,3,0,0,1,0,0,,17,12,5,1,0,
550,Corey Peters,ARI,28,dt/NT,15,14,,,,,,,,,,,,21,12,9,4,1,1
551,Trovon Reed,SDG,26,cb,6,1,2,6,0,3,3,,,,,,,12,12,0,0,0,
552,Kevon Seymour,BUF,23,cb,15,3,0,0,0,0,3,,,,,,,14,12,2,0,0,
553,Deon Simon,NYJ,26,,16,1,,,,,,,,,,,1.5,23,12,11,2,2,
554,Darryl Tapp,NOR,32,de,16,2,,,,,,0,0,1,0,0,0.5,17,12,5,0,9,
555,Cedric Thornton,DAL,28,,13,0,0,0,0,0,1,1,0,1,1,0,1.5,22,12,10,4,4,
556,Mitch Unrein,CHI,29,DE,13,9,,,,,,,,,,,1.0,26,12,14,1,3,
557,,,,,,,,,,,,,,,,,,,,,,,
558,Adolphus Washington,BUF,22,DE,15,11,0,0,0,0,1,,,,,,2.5,21,12,9,4,3,
559,Antwione Williams,DET,23,lb/mlb,14,3,,,,,,0,1,1,0,0,,20,12,8,2,1,
560,Paul Worrilow,ATL,26,lb,12,1,0,0,0,0,2,0,0,2,0,0,,18,12,6,1,1,
561,De'Vante Bausby,CHI,23,,4,0,,,,,,,,,,,,12,11,1,0,0,
562,Ronald Blair,SFO,23,,16,0,,,,,,,,,,,3.0,16,11,5,3,8,
563,Ron Brooks,PHI,28,cb,6,5,0,0,0,0,1,0,0,1,0,0,,12,11,1,0,0,
564,Xavier Cooper,CLE,25,de,13,2,,,,,,,,,,,,20,11,9,0,3,
565,Blake Countess,LAR,23,cb,5,2,,,,,,,,,,,1.0,19,11,8,0,4,
566,Wallace Gilberry,2TM,32,,9,1,,,,,,,,,,,2.5,15,11,4,3,9,
567,Ra'Shede Hageman,ATL,26,de/dt,12,4,,,,,,,,,,,2.0,18,11,7,3,5,
568,Ben Heeney,OAK,24,mlb,4,2,,,,,,,,,,,,13,11,2,0,1,
569,Charles James,2TM,26,,13,0,0,0,0,0,1,0,1,0,0,0,,14,11,3,0,0,
570,Tom Johnson,MIN,32,,14,0,1,4,0,4,1,0,1,0,0,0,2.0,17,11,6,5,23,
571,Zach Kerr,IND,26,dt,12,4,,,,,,0,0,1,0,0,2.5,19,11,8,4,6,
572,Keith McGill,OAK,27,ss,16,2,0,0,0,0,1,,,,,,,16,11,5,1,0,
573,Koa Misi,MIA,29,lb,3,2,,,,,,,,,,,,22,11,11,0,0,
574,Earl Mitchell,MIA,29,dt,9,5,,,,,,,,,,,,17,11,6,3,1,
575,Haloti Ngata,DET,32,DT,13,13,0,0,0,0,3,,,,,,1.5,22,11,11,0,3,
576,David Onyemata,NOR,24,,16,0,,,,,,,,,,,,18,11,7,0,4,
577,Joe Schobert,CLE,23,lb,16,4,0,0,0,0,1,,,,,,0.5,16,11,5,1,3,
578,Manti Te'o,SDG,25,lb,3,3,,,,,,,,,,,,17,11,6,2,0,
579,Cam Thomas,LAR,30,rdt,16,2,,,,,,,,,,,1.0,15,11,4,1,3,
580,Vincent Valentine,NWE,22,dt,13,2,,,,,,,,,,,1.0,19,11,8,2,2,
581,Alterraun Verner,TAM,28,cb,16,3,1,16,0,16,7,,,,,,,12,11,1,0,0,
582,Jason Verrett,SDG,25,lcb/rcb,4,4,1,0,0,0,3,0,0,1,0,0,,13,11,2,0,0,
583,Nick Vigil,CIN,23,,16,0,0,0,0,0,1,,,,,,,14,11,3,0,0,
584,Dan Williams,OAK,29,dt/NT,16,11,0,0,0,0,1,,,,,,0.5,17,11,6,0,3,
585,Tank Carradine,SFO,26,,13,0,,,,,,,,,,,,18,10,8,,,
586,Will Clarke,CIN,25,,16,0,0,0,0,0,1,,,,,,4.0,15,10,5,4,6,
587,Demetri Goodson,GNB,27,lcb,6,3,0,0,0,0,1,,,,,,,14,10,4,0,0,
588,,,,,,,,,,,,,,,,,,,,,,,
589,DeAngelo Hall,WAS,33,fs,3,3,0,0,0,0,1,,,,,,,16,10,6,0,0,
590,Cullen Jenkins,WAS,35,,15,0,,,,,,,,,,,1.5,15,10,5,5,2,
591,Daniel McCullers,PIT,24,rilb,16,1,0,0,0,0,1,,,,,,1.0,17,10,7,2,5,
592,Roy Miller,JAX,29,dt,6,6,,,,,,,,,,,,10,10,0,1,1,
593,Za'Darius Smith,BAL,24,de/lb,13,4,0,0,0,0,1,1,0,0,0,0,1.0,20,10,10,4,4,
594,Akeem Spence,TAM,25,dt,16,4,,,,,,,,,,,0.5,19,10,9,2,3,
595,D.J. White,KAN,23,,11,0,1,0,0,0,3,,,,,,,11,10,1,0,0,
596,Anthony Zettel,DET,24,,13,0,,,,,,,,,,,1.0,13,10,3,1,1,
597,Henry Anderson,IND,25,dt,11,2,0,0,0,0,2,0,0,1,0,0,,12,9,3,0,5,
598,Thurston Armbrister,DET,24,lb,14,2,,,,,,,,,,,,9,9,0,1,0,
599,Arik Armstead,SFO,23,ldt,8,4,,,,,,1,0,0,0,0,2.5,15,9,6,2,4,
600,Jay Bromley,NYG,24,,15,0,,,,,,,,,,,1.0,14,9,5,2,1,
601,Juston Burris,NYJ,23,cb,16,1,1,0,0,0,5,,,,,,,10,9,1,0,0,
602,Tyeler Davison,NOR,24,de/DT,15,15,0,0,0,0,2,,,,,,,23,9,14,0,1,
603,Elvis Dumervil,BAL,32,lb,8,3,,,,,,2,0,1,0,0,3.0,11,9,2,1,9,
604,James Ihedigbo,BUF,33,s,4,3,0,0,0,0,1,,,,,,,15,9,6,1,0,
605,DaVonte Lambert,TAM,22,de,11,5,,,,,,1,0,0,0,0,,14,9,5,0,0,
606,James Laurinaitis,NOR,30,mlb,5,4,0,0,0,0,1,0,0,1,0,0,,17,9,8,0,0,
607,Arthur Moats,PIT,28,lolb,16,5,0,0,0,0,3,,,,,,3.5,19,9,10,3,7,
608,Jared Odrick,JAX,29,de,6,6,0,0,0,0,1,1,0,0,0,0,1.0,12,9,3,0,1,
609,Romeo Okwara,NYG,21,de,16,4,0,0,0,0,2,,,,,,1.0,21,9,12,2,5,
610,Marcus Smith,PHI,24,,16,0,,,,,,,,,,,2.5,12,9,3,3,4,
611,Destiny Vaeao,PHI,22,,16,0,,,,,,1,0,0,0,0,2.0,15,9,6,1,3,
612,DeMarcus Ware,DEN,34,LB,10,8,0,0,0,0,1,,,,,,4.0,15,9,6,3,8,
613,Vince Wilfork,HOU,35,NT,15,15,0,0,0,0,1,,,,,,,21,9,12,2,3,
614,Mario Williams,MIA,31,de,13,5,0,0,0,0,1,,,,,,1.5,13,9,4,4,5,
615,C.J. Wilson,CHI,29,nt,6,1,,,,,,,,,,,1.0,13,9,4,2,4,
616,David Bass,TEN,26,,13,0,,,,,,,,,,,,12,8,4,0,0,
617,Bene Benwikere,CAR,25,rcb,4,4,1,1,0,1,4,,,,,,,10,8,2,1,0,
618,Justin Coleman,NWE,23,db,10,1,0,0,0,0,3,,,,,,,8,8,0,0,0,
619,,,,,,,,,,,,,,,,,,,,,,,
620,Lavar Edwards,2TM,26,,10,0,0,0,0,0,1,,,,,,2.0,11,8,3,4,3,
621,Javien Elliott,TAM,23,cb,6,1,0,0,0,0,1,,,,,,,10,8,2,1,0,
622,Jayrone Elliott,GNB,25,,11,0,,,,,,,,,,,1.0,12,8,4,4,1,
623,Kyler Fackrell,GNB,25,,13,0,0,0,0,0,1,1,0,0,0,0,2.0,9,8,1,1,3,
624,Randy Gregory,DAL,24,,2,0,,,,,,,,,,,1.0,9,8,1,2,2,
625,De'Vante Harris,NOR,23,cb,10,1,0,0,0,0,1,0,1,1,0,0,,9,8,1,0,0,
626,Kendall Langford,IND,30,de,7,7,0,0,0,0,2,0,0,1,0,0,,10,8,2,2,1,
627,Darius Latham,OAK,22,dt,14,2,0,0,0,0,1,,,,,,,17,8,9,1,1,
628,Demarcus Lawrence,DAL,24,de,9,3,,,,,,1,0,0,0,0,1.0,11,8,3,3,6,
629,Corey Lemonier,2TM,25,,9,1,0,0,0,0,1,1,0,1,0,0,2.0,9,8,1,2,3,
630,Kyle Love,CAR,30,de,10,1,,,,,,1,0,1,0,0,1.5,16,8,8,1,2,
631,Ricardo Mathews,PIT,29,de,16,5,,,,,,,,,,,1.0,14,8,6,3,3,
632,Josh McNary,IND,28,lb,16,3,,,,,,1,0,0,0,0,,13,8,5,0,0,
633,Robert Nelson,HOU,26,,11,0,1,0,0,0,2,0,0,1,0,0,,9,8,1,0,0,
634,Alex Okafor,ARI,25,,15,0,,,,,,1,0,1,0,0,3.5,11,8,3,3,6,
635,Joshua Perry,SDG,22,lb,15,1,,,,,,1,0,0,0,0,,13,8,5,1,0,
636,Robert Quinn,LAR,26,DE,9,8,0,0,0,0,2,2,0,0,0,0,4.0,10,8,2,2,6,
637,Hassan Ridgeway,IND,22,de,16,5,0,0,0,0,1,,,,,,1.5,21,8,13,2,5,
638,Damion Square,SDG,27,dt/nt,11,7,,,,,,,,,,,2.5,13,8,5,4,4,
639,Will Sutton,CHI,25,nt,8,6,0,0,0,0,1,,,,,,,15,8,7,0,0,
640,Adarius Taylor,TAM,26,,16,0,,,,,,,,,,,,9,8,1,,,
641,Billy Winn,DEN,27,de,16,2,,,,,,0,0,1,4,0,,19,8,11,1,0,
642,Ray-Ray Armstrong,SFO,25,,2,0,1,5,0,5,2,0,0,1,0,0,,8,7,1,1,0,
643,Jeremiah Attaochu,SDG,23,lb,8,1,,,,,,,,,,,2.0,7,7,0,2,4,
644,Stefan Charles,DET,28,,12,0,,,,,,,,,,,,12,7,5,1,1,
645,Brandon Copeland,DET,25,lb,16,1,,,,,,1,0,0,0,0,,11,7,4,1,1,
646,Brock Coyle,SEA,26,lb,12,3,,,,,,,,,,,1.0,15,7,8,1,1,
647,Dwight Freeney,ATL,36,de,15,1,,,,,,,,,,,3.0,10,7,3,4,10,
648,Rodney Gunter,ARI,24,dt,16,1,,,,,,0,0,1,0,0,1.5,15,7,8,1,3,
649,Mike Hull,MIA,25,lb,16,1,1,8,0,8,1,,,,,,,15,7,8,0,0,
650,,,,,,,,,,,,,,,,,,,,,,,
651,Margus Hunt,CIN,29,,15,0,0,0,0,0,2,,,,,,,14,7,7,2,4,
652,Shaq Lawson,BUF,22,lb,10,1,0,0,0,0,1,1,0,0,0,0,2.0,13,7,6,3,3,
653,Lorenzo Mauldin,NYJ,24,lb,11,3,1,0,0,0,2,,,,,,2.5,16,7,9,1,13,
654,David Mayo,CAR,23,,15,0,,,,,,,,,,,,8,7,1,1,0,
655,Darius Philon,SDG,22,de,14,2,,,,,,,,,,,1.0,11,7,4,0,2,
656,D.J. Reader,HOU,22,de/nt,16,7,0,0,0,0,1,,,,,,1.0,22,7,15,2,2,
657,Frostee Rucker,ARI,33,dt,13,1,0,0,0,0,1,1,0,0,0,0,,13,7,6,2,3,
658,Neiko Thorpe,SEA,26,,15,0,,,,,,0,0,1,0,0,,10,7,3,0,0,
659,Stephen Tulloch,PHI,31,lb,12,1,,,,,,,,,,,,7,7,0,0,0,
660,Brent Urban,BAL,25,,16,0,0,0,0,0,2,,,,,,2.0,10,7,3,3,2,
661,Aaron Wallace,TEN,23,,10,0,,,,,,,,,,,1.0,10,7,3,1,2,
662,Tourek Williams,SDG,25,,16,0,0,0,0,0,1,,,,,,1.0,13,7,6,1,0,
663,Bruce Carter,NYJ,28,lb,13,1,0,0,0,0,1,,,,,,,11,6,5,2,1,
664,James Cowser,OAK,26,,6,0,,,,,,0,0,1,0,0,1.0,8,6,2,1,1,
665,Cody Davis,LAR,27,db/fs,15,3,1,29,0,29,3,,,,,,,10,6,4,1,1,
666,Sheldon Day,JAX,22,,16,0,,,,,,,,,,,1.0,8,6,2,4,1,
667,Terrence Fede,MIA,25,,9,0,,,,,,0,0,1,0,0,,14,6,8,1,0,
668,Jonathan Freeny,NWE,27,lb,5,4,,,,,,1,0,0,0,0,,10,6,4,1,1,
669,Terence Garvin,WAS,25,,16,0,,,,,,,,,,,0.5,8,6,2,0,2,
670,C.J. Goodwin,ATL,26,cb,14,1,0,0,0,0,2,,,,,,,7,6,1,0,0,
671,Matthew Ioannidis,WAS,22,,10,0,,,,,,,,,,,,7,6,1,0,0,
672,John Jenkins,2TM,27,,9,1,,,,,,,,,,,,13,6,7,0,0,
673,Anthony Johnson,2TM,23,,11,1,,,,,,,,,,,,12,6,6,1,2,
674,Austin Johnson,TEN,22,,10,0,0,0,0,0,1,,,,,,0.5,13,6,7,1,1,
675,Dontae Johnson,SFO,25,,15,0,0,0,0,0,3,,,,,,,9,6,3,1,2,
676,Dean Lowry,GNB,22,,15,0,0,0,0,0,1,,,,,,2.0,8,6,2,3,4,
677,Tyler Matakevich,PIT,24,,16,0,,,,,,,,,,,,8,6,2,0,0,
678,Michael Mauti,NOR,26,,8,0,,,,,,1,0,0,0,0,1.0,6,6,0,0,1,
679,Mike Morgan,SEA,28,lb,9,3,1,14,0,14,1,,,,,,,10,6,4,2,0,
680,Stephen Paea,CLE,28,de,13,1,,,,,,,,,,,0.5,12,6,6,0,3,
681,,,,,,,,,,,,,,,,,,,,,,,
682,Tenny Palepoi,SDG,26,,13,0,,,,,,0,0,1,0,0,,13,6,7,1,7,
683,Denzel Rice,HOU,23,,3,0,,,,,,,,,,,,9,6,3,0,0,
684,Derrick Shelby,ATL,27,de,6,4,0,0,0,0,1,,,,,,,8,6,2,2,2,
685,Sealver Siliga,2TM,26,,10,0,,,,,,,,,,,1.0,10,6,4,1,1,
686,Ed Stinson,ARI,26,dt,4,1,,,,,,,,,,,,6,6,0,0,1,
687,Darian Thompson,NYG,23,fs,2,1,,,,,,,,,,,,7,6,1,0,0,
688,Leterrius Walton,PIT,24,de,10,4,0,0,0,0,1,,,,,,,8,6,2,2,1,
689,Nick Williams,2TM,26,,10,0,,,,,,,,,,,,7,6,1,0,0,
690,D.J. Alexander*,KAN,25,lilb,16,1,,,,,,1,0,0,0,0,,5,5,0,1,0,
691,Allen Bailey,KAN,27,de,5,5,,,,,,,,,,,,7,5,2,1,0,
692,Freddie Bishop,NYJ,26,dl,4,3,0,0,0,0,1,,,,,,,9,5,4,2,0,
693,Corbin Bryant,BUF,28,nt,8,6,,,,,,,,,,,,11,5,6,0,0,
694,Vernon Butler,CAR,22,,10,0,0,0,0,0,1,0,0,1,0,0,1.5,13,5,8,2,4,
695,Shilique Calhoun,OAK,24,,10,0,0,0,0,0,1,,,,,,0.5,5,5,0,1,3,
696,Kevin Dodd,TEN,24,lb,9,1,,,,,,,,,,,1.0,5,5,0,1,2,
697,Kasim Edebali,NOR,27,de,16,1,0,0,0,0,1,,,,,,1.0,8,5,3,1,2,
698,Andrew Gachkar,DAL,28,,16,0,,,,,,,,,,,,7,5,2,1,3,
699,Adam Gotsis,DEN,24,,16,0,0,0,0,0,1,0,0,1,0,0,,14,5,9,0,3,
700,Dwayne Gratz,2TM,26,,6,0,,,,,,,,,,,,5,5,0,0,0,
701,Deiondre' Hall,CHI,22,,8,0,1,0,0,0,3,,,,,,,7,5,2,0,1,
702,Joel Heath,HOU,23,de,12,6,,,,,,,,,,,2.0,8,5,3,2,4,
703,John Hughes,2TM,28,,6,0,,,,,,,,,,,,6,5,1,0,0,
704,Ramon Humber,BUF,29,lb,16,1,,,,,,,,,,,,5,5,0,0,0,
705,Asa Jackson,DET,27,cb,4,2,0,0,0,0,1,,,,,,,7,5,2,0,0,
706,Tyson Jackson,ATL,30,de/dt,16,7,0,0,0,0,2,,,,,,,13,5,8,0,1,
707,Josh Johnson,JAX,27,,8,0,0,0,0,0,1,,,,,,0.5,9,5,4,0,1,
708,Jonathan Jones,NWE,23,db,16,1,0,0,0,0,1,1,0,1,0,0,,6,5,1,1,1,
709,Cory Littleton,LAR,23,lb,16,1,,,,,,,,,,,,10,5,5,0,0,
710,Harlan Miller,ARI,22,db/fs,2,2,1,52,0,52,1,,,,,,,6,5,1,1,0,
711,Mike Pennel,GNB,25,,8,0,0,0,0,0,1,,,,,,,7,5,2,3,1,
712,,,,,,,,,,,,,,,,,,,,,,,
713,Dashaun Phillips,WAS,25,de,5,2,,,,,,0,0,1,0,0,,7,5,2,2,0,
714,Caraun Reid,SDG,25,,7,0,0,0,0,0,1,0,0,1,61,1,1.0,5,5,0,2,2,
715,Tharold Simon,ARI,25,,9,0,,,,,,,,,,,,6,5,1,0,1,
716,Brynden Trawick,OAK,27,,15,0,1,0,0,0,1,,,,,,,9,5,4,0,0,
717,Dekoda Watson,DEN,28,,16,0,,,,,,1,0,0,0,0,1.0,6,5,1,1,0,
718,P.J. Williams,NOR,23,cb,2,2,0,0,0,0,2,,,,,,,7,5,2,0,0,
719,Teddy Williams,CAR,28,,3,0,1,19,0,19,2,,,,,,,6,5,1,0,0,
720,Jerel Worthy,BUF,26,,13,0,,,,,,,,,,,,12,5,7,1,1,
721,Zaire Anderson,DEN,24,lb,16,1,,,,,,1,0,0,0,0,,7,4,3,0,0,
722,Johnthan Banks,3TM,27,,9,2,0,0,0,0,1,,,,,,,6,4,2,0,0,
723,Angelo Blackson,TEN,24,nt,13,2,0,0,0,0,1,,,,,,,9,4,5,2,2,
724,Armonty Bryant,DET,26,,5,0,,,,,,1,0,0,0,0,3.0,5,4,1,3,3,
725,Marcus Burley,CLE,26,,12,0,0,0,0,0,1,,,,,,,5,4,1,0,0,
726,Ryan Carrethers,SDG,25,,4,0,,,,,,,,,,,,5,4,1,0,1,
727,Jordan Dangerfield,PIT,26,ss,14,2,,,,,,,,,,,,10,4,6,1,1,
728,Lorenzo Doss,DEN,22,,6,0,0,0,0,0,2,,,,,,,4,4,0,0,0,
729,Deshazor Everett,WAS,24,,16,0,1,0,0,0,1,,,,,,,4,4,0,0,0,
730,Matthias Farley,IND,24,,16,0,,,,,,,,,,,,4,4,0,0,0,
731,Michael Hunter,NYG,23,,2,0,,,,,,,,,,,,4,4,0,0,0,
732,Christian Jones,CHI,25,lb,16,2,0,0,0,0,1,,,,,,,5,4,1,0,0,
733,Anthony Levine,BAL,29,,16,0,0,0,0,0,1,,,,,,,7,4,3,0,1,
734,Matt Longacre,LAR,25,,6,0,,,,,,,,,,,,6,4,2,2,1,
735,Lerentee McCray,BUF,26,,13,0,,,,,,1,0,0,0,0,,10,4,6,0,0,
736,T.Y. McGill,IND,24,,13,0,0,0,0,0,1,1,0,0,0,0,2.0,6,4,2,2,9,
737,Christopher Milton,IND,24,cb,6,1,0,0,0,0,2,,,,,,,6,4,2,0,0,
738,Barkevious Mingo,NWE,26,lb,16,1,,,,,,,,,,,,4,4,0,1,0,
739,Ryan Russell,TAM,24,,8,0,,,,,,,,,,,1.0,4,4,0,1,4,
740,Zack Sanchez,CAR,23,lcb,5,1,,,,,,,,,,,,8,4,4,0,0,
741,Chris Smith,JAX,24,,6,0,,,,,,,,,,,1.0,4,4,0,1,1,
742,Paul Soliai,CAR,33,de,10,1,,,,,,0,0,1,0,0,,8,4,4,1,1,
743,,,,,,,,,,,,,,,,,,,,,,,
744,Brandon Spikes,BUF,29,,11,0,,,,,,,,,,,,9,4,5,0,0,
745,Darrell Stuckey,SDG,29,,16,0,,,,,,0,0,1,0,0,,4,4,0,0,0,
746,Julius Warmsley,MIA,26,,5,0,,,,,,,,,,,,8,4,4,0,1,
747,Duke Williams,2TM,26,,10,2,0,0,0,0,1,,,,,,,4,4,0,0,0,
748,Xavier Williams,ARI,24,nt,8,1,,,,,,,,,,,,6,4,2,1,0,
749,Mackensie Alexander,MIN,23,,13,0,,,,,,,,,,,,5,3,2,0,0,
750,Richard Ash,2TM,24,,2,0,,,,,,,,,,,,6,3,3,1,0,
751,Adairius Barnes,DET,22,cb,7,1,,,,,,,,,,,,4,3,1,0,1,
752,Daren Bates,OAK,26,,16,0,,,,,,,,,,,,4,3,1,0,0,
753,Mike Catapano,NYJ,26,dl/lb,11,4,,,,,,,,,,,,4,3,1,0,3,
754,Marcus Cromartie,SFO,26,,10,0,,,,,,0,0,1,0,0,,3,3,0,1,0,
755,Akeem Dent,HOU,29,lb,16,3,,,,,,,,,,,,4,3,1,0,0,
756,Pierre Desir,SDG,26,,5,0,0,0,0,0,1,,,,,,,3,3,0,0,0,
757,Brandon Dunn,HOU,24,,2,0,,,,,,,,,,,,3,3,0,0,0,
758,Nick Dzubnar,SDG,25,,4,0,,,,,,,,,,,,6,3,3,0,0,
759,Clayton Fejedelem,CIN,23,,16,0,,,,,,,,,,,,3,3,0,1,0,
760,Josh Forrest,LAR,24,cb/lb,10,4,0,0,0,0,1,0,0,1,0,0,,6,3,3,2,1,
761,Morgan Fox,LAR,22,,4,0,,,,,,1,0,1,0,0,,5,3,2,1,2,
762,Ben Garland,ATL,28,,16,0,,,,,,,,,,,,3,3,0,0,0,
763,Winston Guy,IND,26,,2,0,,,,,,,,,,,,4,3,1,0,0,
764,Antonio Hamilton,OAK,23,,4,0,,,,,,,,,,,,3,3,0,0,0,
765,Wes Horton,CAR,27,DE,11,10,,,,,,2,0,2,4,0,2.5,11,3,8,0,4,
766,Anthony Johnson,NWE,,,2,0,,,,,,,,,,,,4,3,1,,,
767,Cyrus Jones,NWE,23,db,10,1,,,,,,0,5,2,0,0,,7,3,4,0,0,
768,Ufomba Kamalu,HOU,24,lb,4,1,,,,,,,,,,,1.0,5,3,2,2,1,
769,Emmanuel Lamur,MIN,27,,16,0,,,,,,,,,,,,7,3,4,0,0,
770,Chris Lewis-Harris,2TM,27,,14,0,1,11,0,11,2,,,,,,,5,3,2,0,0,
771,Leon McFadden,DAL,26,,9,0,,,,,,,,,,,,5,3,2,0,0,
772,Sherrick McManis,CHI,29,,16,0,,,,,,,,,,,,3,3,0,0,0,
773,Doug Middleton,NYJ,23,,4,0,0,0,0,0,1,,,,,,,6,3,3,0,0,
774,,,,,,,,,,,,,,,,,,,,,,,
775,Damontre Moore,SEA,24,,4,0,,,,,,,,,,,0.5,7,3,4,2,1,
776,Eric Murray,KAN,22,,16,0,,,,,,0,0,1,0,0,,3,3,0,0,0,
777,Ayodeji Olatoye,ATL,25,,5,0,0,0,0,0,3,,,,,,,4,3,1,,,
778,Kevin Pierre-Louis,SEA,25,,13,0,,,,,,,,,,,,7,3,4,0,1,
779,Hayes Pullard,JAX,24,,16,0,,,,,,,,,,,,5,3,2,0,0,
780,Brennan Scarlett,HOU,23,,7,0,,,,,,,,,,,,10,3,7,1,0,
781,Sam Shields,GNB,29,rcb,1,1,,,,,,,,,,,,3,3,0,0,0,
782,Antonio Smith,HOU,35,,13,0,,,,,,,,,,,0.5,4,3,1,0,6,
783,Derron Smith,CIN,24,,12,0,0,0,0,0,1,,,,,,,7,3,4,0,0,
784,Robert Thomas,NYG,25,,8,0,,,,,,,,,,,1.0,5,3,2,1,1,
785,Peyton Thompson,JAX,26,,15,0,,,,,,,,,,,,5,3,2,0,1,
786,Kayvon Webster,DEN,25,,13,0,0,0,0,0,1,,,,,,,4,3,1,1,0,
